,episode_ids,id,url,name,season,number,type,airdate,airtime,airstamp,runtime,rating,summary
2660,2660,1976049,https://www.tvmaze.com/episodes/1976049/twisted-fate-of-love-1x38-episode-38,Episode 38,1.0,38.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2661,2661,2129634,https://www.tvmaze.com/episodes/2129634/the-aam-aadmi-family-4x03-surprise-surprise,Surprise - Surprise,4.0,3.0,regular,2020-12-28,,2020-12-28,,,
2662,2662,1987331,https://www.tvmaze.com/episodes/1987331/beauty-and-the-boss-1x11-episode-11,Episode 11,1.0,11.0,regular,2020-12-28,20:00,2020-12-28,60.0,,
2663,2663,1987332,https://www.tvmaze.com/episodes/1987332/beauty-and-the-boss-1x12-episode-12,Episode 12,1.0,12.0,regular,2020-12-28,20:00,2020-12-28,60.0,,
2664,2664,1987333,https://www.tvmaze.com/episodes/1987333/beauty-and-the-boss-1x13-episode-13,Episode 13,1.0,13.0,regular,2020-12-28,20:00,2020-12-28,60.0,,
2665,2665,1987334,https://www.tvmaze.com/episodes/1987334/beauty-and-the-boss-1x14-episode-14,Episode 14,1.0,14.0,regular,2020-12-28,20:00,2020-12-28,60.0,,
2666,2666,1987335,https://www.tvmaze.com/episodes/1987335/beauty-and-the-boss-1x15-episode-15,Episode 15,1.0,15.0,regular,2020-12-28,20:00,2020-12-28,60.0,,
2667,2667,1988070,https://www.tvmaze.com/episodes/1988070/forever-love-1x19-episode-19,Episode 19,1.0,19.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2668,2668,1988071,https://www.tvmaze.com/episodes/1988071/forever-love-1x20-episode-20,Episode 20,1.0,20.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2669,2669,1989335,https://www.tvmaze.com/episodes/1989335/win-jaimes-heart-1x02-what-are-the-chances,What are the Chances?,1.0,2.0,regular,2020-12-28,,2020-12-28,24.0,8.0,Win arranges for Jaime to participate in his vlog through a date with Heart to heal her broken heart.  Jaime surprises Win when he requests a special compensation for his participation.  
2670,2670,1989361,https://www.tvmaze.com/episodes/1989361/nikkietutorials-layers-of-me-1x01-peeling-back-the-past,Peeling Back The Past,1.0,1.0,regular,2020-12-28,,2020-12-28,17.0,,
2671,2671,2012656,https://www.tvmaze.com/episodes/2012656/nikkietutorials-layers-of-me-1x02-the-pressure-to-perform,The Pressure To Perform,1.0,2.0,regular,2020-12-28,,2020-12-28,17.0,,
2672,2672,2012657,https://www.tvmaze.com/episodes/2012657/nikkietutorials-layers-of-me-1x03-losing-my-little-brother,Losing My Little Brother,1.0,3.0,regular,2020-12-28,,2020-12-28,16.0,,
2673,2673,2012658,https://www.tvmaze.com/episodes/2012658/nikkietutorials-layers-of-me-1x04-finally-revealing-my-secret,Finally Revealing My Secret,1.0,4.0,regular,2020-12-28,,2020-12-28,20.0,,
2674,2674,1993823,https://www.tvmaze.com/episodes/1993823/the-case-solver-1x17-episode-17,Episode 17,1.0,17.0,regular,2020-12-28,,2020-12-28,27.0,,
2675,2675,1993824,https://www.tvmaze.com/episodes/1993824/the-case-solver-1x18-episode-18,Episode 18,1.0,18.0,regular,2020-12-28,,2020-12-28,27.0,,
2676,2676,1993825,https://www.tvmaze.com/episodes/1993825/the-case-solver-1x19-episode-19,Episode 19,1.0,19.0,regular,2020-12-28,,2020-12-28,27.0,,
2677,2677,1993826,https://www.tvmaze.com/episodes/1993826/the-case-solver-1x20-episode-20,Episode 20,1.0,20.0,regular,2020-12-28,,2020-12-28,27.0,,
2678,2678,1995492,https://www.tvmaze.com/episodes/1995492/the-controllers-1x07-episode-7,Episode 7,1.0,7.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2679,2679,1995493,https://www.tvmaze.com/episodes/1995493/the-controllers-1x08-episode-8,Episode 8,1.0,8.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2680,2680,1995580,https://www.tvmaze.com/episodes/1995580/the-controllers-1x09-episode-9,Episode 9,1.0,9.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2681,2681,1995581,https://www.tvmaze.com/episodes/1995581/the-controllers-1x10-episode-10,Episode 10,1.0,10.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2682,2682,1995582,https://www.tvmaze.com/episodes/1995582/the-controllers-1x11-episode-11,Episode 11,1.0,11.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2683,2683,1995583,https://www.tvmaze.com/episodes/1995583/the-controllers-1x12-episode-12,Episode 12,1.0,12.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2684,2684,1995584,https://www.tvmaze.com/episodes/1995584/the-controllers-1x13-episode-13,Episode 13,1.0,13.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2685,2685,1995585,https://www.tvmaze.com/episodes/1995585/the-controllers-1x14-episode-14,Episode 14,1.0,14.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2686,2686,1998546,https://www.tvmaze.com/episodes/1998546/love-script-1x07-episode-7,Episode 7,1.0,7.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2687,2687,1998547,https://www.tvmaze.com/episodes/1998547/love-script-1x08-episode-8,Episode 8,1.0,8.0,regular,2020-12-28,20:00,2020-12-28,45.0,,
2688,2688,2007685,https://www.tvmaze.com/episodes/2007685/my-best-friends-story-1x01-episode-1,Episode 1,1.0,1.0,regular,2020-12-28,,2020-12-28,45.0,,
2689,2689,2007686,https://www.tvmaze.com/episodes/2007686/my-best-friends-story-1x02-episode-2,Episode 2,1.0,2.0,regular,2020-12-28,,2020-12-28,45.0,,
2690,2690,2032516,https://www.tvmaze.com/episodes/2032516/booba-1x74-space-adventure,Space Adventure,1.0,74.0,regular,2020-12-28,,2020-12-28,5.0,,
2691,2691,2034361,https://www.tvmaze.com/episodes/2034361/lulu-1x02-episode-2,Episode 2,1.0,2.0,regular,2020-12-28,,2020-12-28,40.0,,
2692,2692,2072229,https://www.tvmaze.com/episodes/2072229/top-dog-fighting-championship-6x02-majk-vooruzennyj-vs-gazi-zohan,Майк «Вооружённый» vs. Гази «Зохан»,6.0,2.0,regular,2020-12-28,,2020-12-28,10.0,,
2693,2693,2197292,https://www.tvmaze.com/episodes/2197292/struggle-meals-1x16-potatoes-gonna-potate,Potatoes Gonna Potate,1.0,16.0,regular,2020-12-28,,2020-12-28,20.0,,
2694,2694,2197599,https://www.tvmaze.com/episodes/2197599/peace-of-mind-with-taraji-1x05-holiday-blues-with-mary-j-blige,Holiday Blues with Mary J. Blige,1.0,5.0,regular,2020-12-28,,2020-12-28,,,
2695,2695,2204452,https://www.tvmaze.com/episodes/2204452/the-motive-1x02-episode-2,Episode 2,1.0,2.0,regular,2020-12-28,,2020-12-28,33.0,,"A calm, bespectacled suspect reenacts the massacre and says an odd entity made him do it. But his lawyer has a theory about a real motive."
2696,2696,2211138,https://www.tvmaze.com/episodes/2211138/tunelis-1x05-episode-5,Episode 5,1.0,5.0,regular,2020-12-28,,2020-12-28,50.0,,
2697,2697,2239611,https://www.tvmaze.com/episodes/2239611/scishow-kids-2020-12-28-4-amazing-science-experiments-for-a-day-inside,4 Amazing Science Experiments for a Day Inside,,23.0,regular,2020-12-28,,2020-12-28,5.0,,
2698,2698,2289877,https://www.tvmaze.com/episodes/2289877/discover-destination-ua-2x20-chornobyl-ukraine-first-impression,"Chornobyl, Ukraine - First impression",2.0,20.0,regular,2020-12-28,,2020-12-28,26.0,,
2699,2699,2318114,https://www.tvmaze.com/episodes/2318114/bride-of-beirut-2x58-episode-58,Episode 58,2.0,58.0,regular,2020-12-28,,2020-12-28,45.0,,
2700,2700,1992762,https://www.tvmaze.com/episodes/1992762/sj-returns-4x88-episode-88,Episode 88,4.0,88.0,regular,2020-12-28,00:00,2020-12-28,5.0,,
2701,2701,1981577,https://www.tvmaze.com/episodes/1981577/cukur-4x17-guvenli-ev,Güvenli Ev,4.0,17.0,regular,2020-12-28,19:00,2020-12-28,130.0,,
2702,2702,1969064,https://www.tvmaze.com/episodes/1969064/rooster-teeth-podcast-2020-12-28-people-are-so-smart-629,People Are So Smart - #629,,52.0,regular,2020-12-28,,2020-12-28,90.0,,"Join Gus Sorola, Gavin Free, Jon Risinger, and Barbara Dunkelman as they discuss being dog people or cat people, digestives, how we can't hear Tenet, and more on this week's RT Podcast!"
2703,2703,1995454,https://www.tvmaze.com/episodes/1995454/rooster-teeth-animated-adventures-2020-12-28-squirrel-content,Squirrel Content,,52.0,regular,2020-12-28,,2020-12-28,2.0,,
2704,2704,2036540,https://www.tvmaze.com/episodes/2036540/raw-talk-4x31-december-28-2020,"December 28, 2020",4.0,31.0,regular,2020-12-28,,2020-12-28,30.0,,
2705,2705,1992759,https://www.tvmaze.com/episodes/1992759/death-battle-7x20-hulk-vs-broly,Hulk vs. Broly,7.0,20.0,regular,2020-12-28,,2020-12-28,10.0,,
2706,2706,1977420,https://www.tvmaze.com/episodes/1977420/goede-tijden-slechte-tijden-31x69-aflevering-6324,Aflevering 6324,31.0,69.0,regular,2020-12-28,20:00,2020-12-28,23.0,,
2707,2707,1979218,https://www.tvmaze.com/episodes/1979218/the-real-housewives-of-jersey-1x01-welcome-to-jersey,Welcome to Jersey,1.0,1.0,regular,2020-12-28,21:00,2020-12-28,60.0,,"As summer begins on the Channel island of Jersey, seven of the most glamourous residents prepare themselves for luxury estate agent Margaret Thompson's annual party. Fun-loving Kate intends to grab everyone's attention by arriving in style; daredevil Hedi enlists best friends Jono and Cisco to accompany her to the party; while new mum Ashley braces herself for a return to the social scene; and former model Mia considers a new career."
2708,2708,1984805,https://www.tvmaze.com/episodes/1984805/the-real-housewives-of-jersey-1x02-forgive-me-nots,Forgive-Me-Nots,1.0,2.0,regular,2020-12-28,21:00,2020-12-28,60.0,,"Whilst Kate celebrates her birthday, a text from a special someone brings a smile to her face even if confusion surrounds her long-awaited introduction to Tessa. Could first impressions be the wrong impressions or is Tessa ready to give Kate a second chance?Mia's hopes for a return to modelling are boosted when Hedi offers some unexpected advice whilst Ashley reaches out to Margaret and discovers a sympathetic friend.Meanwhile Jersey's social butterflies flutter towards the local lido for a night of fun and frolics but some ladies reveal a touch too much… don't they Jane?"
2709,2709,1994144,https://www.tvmaze.com/episodes/1994144/the-real-housewives-of-jersey-1x03-two-strikes-and-youre-in,Two Strikes and You're In,1.0,3.0,regular,2020-12-28,21:00,2020-12-28,60.0,,Mia gets the opportunity of a lifetime when she throws an extravagant dinner party.
2710,2710,1994145,https://www.tvmaze.com/episodes/1994145/the-real-housewives-of-jersey-1x04-i-should-coco,I Should Coco,1.0,4.0,regular,2020-12-28,21:00,2020-12-28,60.0,,"Margaret hosts Coco Chanel Thompson's fourth birthday party, and the long-awaited meet-up between Kate and Tessa leaves their relationship in a sticky situation."
2711,2711,1994146,https://www.tvmaze.com/episodes/1994146/the-real-housewives-of-jersey-1x05-highcliffe-high-class,"Highcliffe, High Class",1.0,5.0,regular,2020-12-28,21:00,2020-12-28,60.0,,"Tessa has high hopes for the housewives' staycation, but will everyone behave themselves?"
2712,2712,1997350,https://www.tvmaze.com/episodes/1997350/the-real-housewives-of-jersey-1x06-a-grave-concern,A Grave Concern,1.0,6.0,regular,2020-12-28,21:00,2020-12-28,60.0,,"With the Staycation in full flow, the Housewives bond over a game of Truth or Dare, and Margaret's pulse is left racing by a surprise guest."
2713,2713,1997351,https://www.tvmaze.com/episodes/1997351/the-real-housewives-of-jersey-1x07-ladies-who-launch,Ladies Who Launch,1.0,7.0,regular,2020-12-28,21:00,2020-12-28,60.0,,"Mia questions her relationships with some of the women following the disastrous dinner party, while Kate and Margaret regret not being more outspoken."
2714,2714,1997352,https://www.tvmaze.com/episodes/1997352/the-real-housewives-of-jersey-1x08-fake-orgasm-addicts,Fake Orgasm Addicts,1.0,8.0,regular,2020-12-28,21:00,2020-12-28,60.0,,"Kate's ambition of starting a charity gets off to a rocky start, while Mia's dreams of returning to modelling become a reality. Plus, Tessa celebrates her birthday."
2715,2715,1997353,https://www.tvmaze.com/episodes/1997353/the-real-housewives-of-jersey-1x09-a-splash-for-ash,A Splash for Ash,1.0,9.0,regular,2020-12-28,21:00,2020-12-28,60.0,,"The fallout from Tessa and Mia's latest argument leads to a summit to clear the air, whil Ashley's relationship with Jane takes an unexpected twist."
2716,2716,1997354,https://www.tvmaze.com/episodes/1997354/the-real-housewives-of-jersey-1x10-la-finn,La Finn,1.0,10.0,regular,2020-12-28,21:00,2020-12-28,60.0,,"As summer comes to the sun-soaked island of Jersey, the Hartmanns celebrate with...a chalet ski party! Kate focuses her attention on building bridges with Finn."
2717,2717,1972714,https://www.tvmaze.com/episodes/1972714/wwe-monday-night-raw-27x52-1440-tropicana-field-in-st-petersburg-fl,"#1440 - Tropicana Field in St. Petersburg, FL",27.0,52.0,regular,2020-12-28,20:00,2020-12-29,180.0,6.5,
2718,2718,1987975,https://www.tvmaze.com/episodes/1987975/dr-pimple-popper-5x01-leave-it-to-the-nevus,Leave It to the Nevus,5.0,1.0,regular,2020-12-28,21:00,2020-12-29,60.0,8.5,"With pandemic safety protocols in place, Dr. Lee reopens her office. Monica has a large birthmark growing on the side of her face. Jackie has a melon-sized lump on the back of her shoulder. Reginald has large, rare growths on the back of his head."
2719,2719,2152587,https://www.tvmaze.com/episodes/2152587/gang-wars-princes-1x12-serija-12,Serija 12,1.0,12.0,regular,2020-12-28,21:00,2020-12-29,45.0,,
2720,2720,2007756,https://www.tvmaze.com/episodes/2007756/stand-up-autsajd-1x11-pavel-dedisev-17-minut-serebra,"Павел Дедищев ""17 минут серебра""",1.0,11.0,regular,2020-12-29,12:00,2020-12-29,20.0,,
2721,2721,1987860,https://www.tvmaze.com/episodes/1987860/blic-krik-1x12-12-nurlan-saburov-t-fest-garik-oganisan-rustam-reptiloid-emir-kasokov,"#12: НУРЛАН САБУРОВ, T-Fest, ГАРИК ОГАНИСЯН, РУСТАМ РЕПТИЛОИД, ЭМИР КАШОКОВ",1.0,12.0,regular,2020-12-29,12:00,2020-12-29,30.0,,
2722,2722,2008031,https://www.tvmaze.com/episodes/2008031/lab-s-antonom-belaevym-2x10-therr-maitz,Therr Maitz,2.0,10.0,regular,2020-12-29,,2020-12-29,34.0,,
2723,2723,1964569,https://www.tvmaze.com/episodes/1964569/core-sense-1x13-episode-13,Episode 13,1.0,13.0,regular,2020-12-29,10:00,2020-12-29,24.0,,
2724,2724,2052513,https://www.tvmaze.com/episodes/2052513/wu-shen-zhu-zai-1x88-episode-88,Episode 88,1.0,88.0,regular,2020-12-29,10:00,2020-12-29,8.0,,
2725,2725,1993658,https://www.tvmaze.com/episodes/1993658/7-days-of-romance-2x03-episode-3,Episode 3,2.0,3.0,regular,2020-12-29,,2020-12-29,15.0,,
2726,2726,2096302,https://www.tvmaze.com/episodes/2096302/no-turning-back-romance-1x07-7,7,1.0,7.0,regular,2020-12-29,,2020-12-29,12.0,,
2727,2727,2324423,https://www.tvmaze.com/episodes/2324423/unique-lady-2x11-episode-11,Episode 11,2.0,11.0,regular,2020-12-29,12:00,2020-12-29,40.0,,
2728,2728,2324424,https://www.tvmaze.com/episodes/2324424/unique-lady-2x12-episode-12,Episode 12,2.0,12.0,regular,2020-12-29,12:00,2020-12-29,38.0,,
2729,2729,2068352,https://www.tvmaze.com/episodes/2068352/doomsday-awakening-2x03-episode-3,Episode 3,2.0,3.0,regular,2020-12-29,,2020-12-29,15.0,,
2730,2730,1998600,https://www.tvmaze.com/episodes/1998600/unique-lady-2-1x11-episode-11,Episode 11,1.0,11.0,regular,2020-12-29,,2020-12-29,45.0,,
2731,2731,1998602,https://www.tvmaze.com/episodes/1998602/unique-lady-2-1x12-episode-12,Episode 12,1.0,12.0,regular,2020-12-29,,2020-12-29,45.0,,
2732,2732,2005759,https://www.tvmaze.com/episodes/2005759/legend-of-yun-qian-1x12-episode-12,Episode 12,1.0,12.0,regular,2020-12-29,,2020-12-29,4.0,,
2733,2733,2082179,https://www.tvmaze.com/episodes/2082179/ling-jian-zun-4x36-di136ji,第136集,4.0,36.0,regular,2020-12-29,,2020-12-29,10.0,,
2734,2734,2161418,https://www.tvmaze.com/episodes/2161418/mafia-nights-3x01-bazy-awl-grwh-swm,بازی اول گروه سوم,3.0,1.0,regular,2020-12-29,08:00,2020-12-29,90.0,,
2735,2735,1997181,https://www.tvmaze.com/episodes/1997181/paurashpur-1x01-paurashpur-kingdom-of-patriarchy,Paurashpur: Kingdom of Patriarchy,1.0,1.0,regular,2020-12-29,,2020-12-29,28.0,,
2736,2736,1997182,https://www.tvmaze.com/episodes/1997182/paurashpur-1x02-naqaab-posh-the-mysterious-kidnapper,Naqaab Posh: The Mysterious Kidnapper,1.0,2.0,regular,2020-12-29,,2020-12-29,18.0,,
2737,2737,1997183,https://www.tvmaze.com/episodes/1997183/paurashpur-1x03-kala-ranveer-not-a-love-story,Kala Ranveer: Not a Love Story!,1.0,3.0,regular,2020-12-29,,2020-12-29,19.0,,
2738,2738,1997184,https://www.tvmaze.com/episodes/1997184/paurashpur-1x04-boris-the-gender-politics,Boris: The Gender Politics,1.0,4.0,regular,2020-12-29,,2020-12-29,19.0,,
2739,2739,1997185,https://www.tvmaze.com/episodes/1997185/paurashpur-1x05-ujale-baaz-the-secret-hawk,Ujale Baaz: The Secret Hawk,1.0,5.0,regular,2020-12-29,,2020-12-29,18.0,,
2740,2740,1997186,https://www.tvmaze.com/episodes/1997186/paurashpur-1x06-nayantara-legend-of-the-missing-maharani,Nayantara: Legend of the Missing Maharani,1.0,6.0,regular,2020-12-29,,2020-12-29,19.0,,
2741,2741,1997187,https://www.tvmaze.com/episodes/1997187/paurashpur-1x07-vidroh-the-uprising,Vidroh: The Uprising,1.0,7.0,regular,2020-12-29,,2020-12-29,18.0,,
2742,2742,1988204,https://www.tvmaze.com/episodes/1988204/lovestruck-in-the-city-1x03-episode-3,Episode 3,1.0,3.0,regular,2020-12-29,17:00,2020-12-29,30.0,,
2743,2743,1996796,https://www.tvmaze.com/episodes/1996796/alex-og-aune-1x18-temmer-demonene,Temmer demonene,1.0,18.0,regular,2020-12-29,,2020-12-29,12.0,,
2744,2744,2029555,https://www.tvmaze.com/episodes/2029555/labyrint-5x05-episode-5,Episode 5,5.0,5.0,regular,2020-12-29,,2020-12-29,32.0,,
2745,2745,2077447,https://www.tvmaze.com/episodes/2077447/tillykke-i-skal-have-trillinger-2x01-nyt-ar-nye-vaner,"Nyt år, nye vaner",2.0,1.0,regular,2020-12-29,,2020-12-29,30.0,,
2746,2746,2077448,https://www.tvmaze.com/episodes/2077448/tillykke-i-skal-have-trillinger-2x02-trillingelivets-udfordringer,Trillingelivets udfordringer,2.0,2.0,regular,2020-12-29,,2020-12-29,30.0,,
2747,2747,2077449,https://www.tvmaze.com/episodes/2077449/tillykke-i-skal-have-trillinger-2x03-hjemme-er-bedst,Hjemme er bedst,2.0,3.0,regular,2020-12-29,,2020-12-29,30.0,,
2748,2748,2077451,https://www.tvmaze.com/episodes/2077451/tillykke-i-skal-have-trillinger-2x04-corona-vender-alt-pa-hovedet,Corona vender alt på hovedet,2.0,4.0,regular,2020-12-29,,2020-12-29,30.0,,
2749,2749,2077452,https://www.tvmaze.com/episodes/2077452/tillykke-i-skal-have-trillinger-2x05-sommer-og-store-dage,Sommer og store dage,2.0,5.0,regular,2020-12-29,,2020-12-29,30.0,,
